country,year,age,sex,suicides/100k pop
Greece,1996,5-14 years,male,0.0
Greece,1997,75+ years,male,13.71
Greece,1997,25-34 years,male,8.22
Greece,1997,35-54 years,male,6.76
Greece,1997,55-74 years,male,6.71
Greece,1997,15-24 years,male,5.27
Greece,1997,75+ years,female,2.65
Greece,1997,55-74 years,female,1.57
Greece,1997,35-54 years,female,1.05
Greece,1997,15-24 years,female,0.79
Greece,1997,25-34 years,female,0.62
Greece,1997,5-14 years,male,0.31
Greece,1997,5-14 years,female,0.0
Greece,1998,75+ years,male,13.96
Greece,1998,55-74 years,male,9.69
Greece,1998,25-34 years,male,7.12
Greece,1998,35-54 years,male,6.1
Greece,1998,55-74 years,female,3.02
Greece,1998,15-24 years,male,2.88
Greece,1998,25-34 years,female,2.08
Greece,1998,35-54 years,female,1.8
Greece,1998,75+ years,female,1.05
Greece,1998,15-24 years,female,0.4
Greece,1998,5-14 years,female,0.17
Greece,1998,5-14 years,male,0.0
Greece,1999,75+ years,male,12.09
Greece,1999,55-74 years,male,7.59
Greece,1999,25-34 years,male,6.88
Greece,1999,35-54 years,male,6.3
Greece,1999,15-24 years,male,3.5
Greece,1999,75+ years,female,2.61
Greece,1999,55-74 years,female,2.26
Greece,1999,25-34 years,female,1.94
Greece,1999,35-54 years,female,1.64
Greece,1999,15-24 years,female,0.93
Greece,1999,5-14 years,female,0.0
Greece,1999,5-14 years,male,0.0
Greece,2000,75+ years,male,10.6
Greece,2000,55-74 years,male,7.33
Greece,2000,35-54 years,male,6.63
Greece,2000,25-34 years,male,6.55
Greece,2000,15-24 years,male,3.77
Greece,2000,75+ years,female,3.11
Greece,2000,55-74 years,female,1.84
Greece,2000,35-54 years,female,1.69
Greece,2000,25-34 years,female,1.68
Greece,2000,15-24 years,female,1.33
Greece,2000,5-14 years,male,0.33
Greece,2000,5-14 years,female,0.0
Greece,2001,75+ years,male,10.24
Greece,2001,55-74 years,male,7.53
Greece,2001,35-54 years,male,6.68
Greece,2001,25-34 years,male,5.46
Greece,2001,15-24 years,male,2.85
Greece,2001,75+ years,female,2.52
Greece,2001,35-54 years,female,1.27
Greece,2001,55-74 years,female,0.87
Greece,2001,25-34 years,female,0.6
Greece,2001,5-14 years,male,0.34
Greece,2001,15-24 years,female,0.27
Greece,2001,5-14 years,female,0.18
Greece,2002,75+ years,male,10.97
Greece,2002,55-74 years,male,7.73
Greece,2002,35-54 years,male,5.04
Greece,2002,25-34 years,male,3.84
Greece,2002,15-24 years,male,3.34
Greece,2002,75+ years,female,2.65
Greece,2002,55-74 years,female,1.79
Greece,2002,25-34 years,female,1.31
Greece,2002,35-54 years,female,1.12
Greece,2002,15-24 years,female,0.56
Greece,2002,5-14 years,female,0.0
Greece,2002,5-14 years,male,0.0
Greece,2003,75+ years,male,10.1
Greece,2003,35-54 years,male,7.69
Greece,2003,55-74 years,male,7.51
Greece,2003,25-34 years,male,5.19
Greece,2003,15-24 years,male,3.2
Greece,2003,35-54 years,female,1.56
Greece,2003,55-74 years,female,1.55
Greece,2003,25-34 years,female,1.32
Greece,2003,75+ years,female,1.15
Greece,2003,15-24 years,female,1.02
Greece,2003,5-14 years,female,0.38
Greece,2003,5-14 years,male,0.0
Greece,2004,75+ years,male,13.7
Greece,2004,55-74 years,male,6.62
Greece,2004,35-54 years,male,5.89
Greece,2004,25-34 years,male,5.3
Greece,2004,15-24 years,male,3.02
Greece,2004,55-74 years,female,2.09
Greece,2004,35-54 years,female,1.53
Greece,2004,25-34 years,female,1.45
Greece,2004,75+ years,female,0.66
Greece,2004,5-14 years,male,0.36
Greece,2004,15-24 years,female,0.3
Greece,2004,5-14 years,female,0.0
Greece,2005,75+ years,male,15.16
Greece,2005,55-74 years,male,7.92
Greece,2005,35-54 years,male,6.99
Greece,2005,25-34 years,male,5.08
Greece,2005,15-24 years,male,2.55
Greece,2005,75+ years,female,2.3
Greece,2005,35-54 years,female,1.77
Greece,2005,25-34 years,female,1.7
Greece,2005,15-24 years,female,1.39
Greece,2005,55-74 years,female,1.31
Greece,2005,5-14 years,male,0.36
Greece,2005,5-14 years,female,0.0
Greece,2006,75+ years,male,15.64
Greece,2006,55-74 years,male,7.27
Greece,2006,35-54 years,male,7.15
Greece,2006,25-34 years,male,5.32
Greece,2006,15-24 years,male,3.08
Greece,2006,75+ years,female,1.79
Greece,2006,35-54 years,female,1.56
Greece,2006,25-34 years,female,1.46
Greece,2006,55-74 years,female,1.31
Greece,2006,15-24 years,female,0.64
Greece,2006,5-14 years,female,0.19
Greece,2006,5-14 years,male,0.0
Greece,2007,55-74 years,male,6.52
Greece,2007,75+ years,male,6.25
Greece,2007,35-54 years,male,6.2
Greece,2007,25-34 years,male,5.34
Greece,2007,15-24 years,male,2.87
Greece,2007,75+ years,female,2.1
Greece,2007,25-34 years,female,1.47
Greece,2007,35-54 years,female,1.24
Greece,2007,55-74 years,female,0.92
Greece,2007,15-24 years,female,0.82
Greece,2007,5-14 years,male,0.18
Greece,2007,5-14 years,female,0.0
Greece,2008,75+ years,male,13.23
Greece,2008,35-54 years,male,6.97
Greece,2008,55-74 years,male,6.15
Greece,2008,25-34 years,male,5.95
Greece,2008,15-24 years,male,2.34
Greece,2008,35-54 years,female,2.14
Greece,2008,75+ years,female,1.46
Greece,2008,55-74 years,female,1.07
Greece,2008,25-34 years,female,0.99
Greece,2008,15-24 years,female,0.0
Greece,2008,5-14 years,female,0.0
Greece,2008,5-14 years,male,0.0
Greece,2009,75+ years,male,11.27
Greece,2009,35-54 years,male,7.78
Greece,2009,55-74 years,male,7.0
Greece,2009,25-34 years,male,6.48
Greece,2009,15-24 years,male,2.72
Greece,2009,75+ years,female,1.57
Greece,2009,25-34 years,female,1.38
Greece,2009,55-74 years,female,1.22
Greece,2009,35-54 years,female,1.21
Greece,2009,15-24 years,female,0.34
Greece,2009,5-14 years,female,0.0
Greece,2009,5-14 years,male,0.0
Greece,2010,75+ years,male,12.14
Greece,2010,35-54 years,male,7.59
Greece,2010,55-74 years,male,7.3
Greece,2010,25-34 years,male,6.27
Greece,2010,15-24 years,male,2.45
Greece,2010,75+ years,female,1.0
Greece,2010,35-54 years,female,0.84
Greece,2010,55-74 years,female,0.84
Greece,2010,25-34 years,female,0.77
Greece,2010,15-24 years,female,0.7
Greece,2010,5-14 years,female,0.0
Greece,2010,5-14 years,male,0.0
Greece,2011,75+ years,male,11.11
Greece,2011,55-74 years,male,9.36
Greece,2011,35-54 years,male,9.26
Greece,2011,25-34 years,male,6.58
Greece,2011,15-24 years,male,3.34
Greece,2011,75+ years,female,2.26
Greece,2011,15-24 years,female,1.97
Greece,2011,25-34 years,female,1.85
Greece,2011,35-54 years,female,1.74
Greece,2011,55-74 years,female,1.21
Greece,2011,5-14 years,female,0.0
Greece,2011,5-14 years,male,0.0
Greece,2012,75+ years,male,13.48
Greece,2012,35-54 years,male,10.5
Greece,2012,55-74 years,male,10.21
Greece,2012,25-34 years,male,5.82
Greece,2012,15-24 years,male,3.97
Greece,2012,75+ years,female,2.17
Greece,2012,55-74 years,female,2.04
Greece,2012,25-34 years,female,2.01
Greece,2012,35-54 years,female,1.72
Greece,2012,15-24 years,female,1.21
Greece,2012,5-14 years,female,0.19
Greece,2012,5-14 years,male,0.0
Greece,2013,55-74 years,male,12.32
Greece,2013,75+ years,male,10.93
Greece,2013,35-54 years,male,9.67
Greece,2013,25-34 years,male,7.45
Greece,2013,15-24 years,male,4.27
Greece,2013,55-74 years,female,2.68
Greece,2013,25-34 years,female,2.65
Greece,2013,35-54 years,female,2.27
Greece,2013,75+ years,female,1.97
Greece,2013,15-24 years,female,0.71
Greece,2013,5-14 years,female,0.19
Greece,2013,5-14 years,male,0.0
Greece,2014,75+ years,male,14.57
Greece,2014,55-74 years,male,12.44
Greece,2014,35-54 years,male,10.55
Greece,2014,25-34 years,male,5.98
Greece,2014,15-24 years,male,4.89
Greece,2014,75+ years,female,2.96
Greece,2014,55-74 years,female,2.66
Greece,2014,35-54 years,female,2.58
Greece,2014,25-34 years,female,1.74
Greece,2014,15-24 years,female,1.27
Greece,2014,5-14 years,male,0.18
Greece,2014,5-14 years,female,0.0
Greece,2015,75+ years,male,14.12
Greece,2015,55-74 years,male,12.0
Greece,2015,35-54 years,male,9.43
Greece,2015,25-34 years,male,6.87
Greece,2015,15-24 years,male,3.56
Greece,2015,55-74 years,female,3.01
Greece,2015,25-34 years,female,2.56
Greece,2015,35-54 years,female,2.21
Greece,2015,75+ years,female,1.75
Greece,2015,15-24 years,female,0.55
Greece,2015,5-14 years,female,0.0
Greece,2015,5-14 years,male,0.0
Grenada,1985,55-74 years,male,25.08
Grenada,1985,15-24 years,female,0.0
Grenada,1985,25-34 years,female,0.0
Grenada,1985,35-54 years,female,0.0
Grenada,1985,5-14 years,female,0.0
Grenada,1985,55-74 years,female,0.0
Grenada,1985,75+ years,female,0.0
Grenada,1985,15-24 years,male,0.0
Grenada,1985,25-34 years,male,0.0
Grenada,1985,35-54 years,male,0.0
Grenada,1985,5-14 years,male,0.0
Grenada,1985,75+ years,male,0.0
Grenada,1988,25-34 years,male,29.85
Grenada,1988,15-24 years,female,8.55
Grenada,1988,15-24 years,male,8.4
Grenada,1988,25-34 years,female,0.0
Grenada,1988,35-54 years,female,0.0
Grenada,1988,5-14 years,female,0.0
Grenada,1988,55-74 years,female,0.0
Grenada,1988,75+ years,female,0.0
Grenada,1988,35-54 years,male,0.0
Grenada,1988,5-14 years,male,0.0
Grenada,1988,55-74 years,male,0.0
Grenada,1988,75+ years,male,0.0
Grenada,1989,25-34 years,male,28.45
Grenada,1989,55-74 years,male,22.3
Grenada,1989,35-54 years,male,14.34
Grenada,1989,15-24 years,female,0.0
Grenada,1989,25-34 years,female,0.0
Grenada,1989,35-54 years,female,0.0
Grenada,1989,5-14 years,female,0.0
Grenada,1989,55-74 years,female,0.0
Grenada,1989,75+ years,female,0.0
Grenada,1989,15-24 years,male,0.0
Grenada,1989,5-14 years,male,0.0
Grenada,1989,75+ years,male,0.0
Grenada,1990,35-54 years,male,16.13
Grenada,1990,15-24 years,male,8.62
Grenada,1990,15-24 years,female,0.0
Grenada,1990,25-34 years,female,0.0
Grenada,1990,35-54 years,female,0.0
Grenada,1990,5-14 years,female,0.0
Grenada,1990,55-74 years,female,0.0
Grenada,1990,75+ years,female,0.0
Grenada,1990,25-34 years,male,0.0
Grenada,1990,5-14 years,male,0.0
Grenada,1990,55-74 years,male,0.0
Grenada,1990,75+ years,male,0.0
Grenada,1991,15-24 years,female,0.0
Grenada,1991,25-34 years,female,0.0
Grenada,1991,35-54 years,female,0.0
Grenada,1991,5-14 years,female,0.0
Grenada,1991,55-74 years,female,0.0
Grenada,1991,75+ years,female,0.0
Grenada,1991,15-24 years,male,0.0
Grenada,1991,25-34 years,male,0.0
Grenada,1991,35-54 years,male,0.0
Grenada,1991,5-14 years,male,0.0
Grenada,1991,55-74 years,male,0.0
Grenada,1991,75+ years,male,0.0
Grenada,1992,15-24 years,female,0.0
Grenada,1992,25-34 years,female,0.0
Grenada,1992,35-54 years,female,0.0
Grenada,1992,5-14 years,female,0.0
Grenada,1992,55-74 years,female,0.0
Grenada,1992,75+ years,female,0.0
Grenada,1992,15-24 years,male,0.0
Grenada,1992,25-34 years,male,0.0
Grenada,1992,35-54 years,male,0.0
Grenada,1992,5-14 years,male,0.0
Grenada,1992,55-74 years,male,0.0
Grenada,1992,75+ years,male,0.0
Grenada,1993,35-54 years,male,26.42
Grenada,1993,5-14 years,male,7.79
Grenada,1993,15-24 years,female,0.0
Grenada,1993,25-34 years,female,0.0
Grenada,1993,35-54 years,female,0.0
Grenada,1993,5-14 years,female,0.0
Grenada,1993,55-74 years,female,0.0
Grenada,1993,75+ years,female,0.0
Grenada,1993,15-24 years,male,0.0
Grenada,1993,25-34 years,male,0.0
Grenada,1993,55-74 years,male,0.0
Grenada,1993,75+ years,male,0.0
Grenada,1994,35-54 years,male,38.47
Grenada,1994,55-74 years,male,22.35
Grenada,1994,15-24 years,female,0.0
Grenada,1994,25-34 years,female,0.0
Grenada,1994,35-54 years,female,0.0
Grenada,1994,5-14 years,female,0.0
Grenada,1994,55-74 years,female,0.0
Grenada,1994,75+ years,female,0.0
Grenada,1994,15-24 years,male,0.0
Grenada,1994,25-34 years,male,0.0
Grenada,1994,5-14 years,male,0.0
Grenada,1994,75+ years,male,0.0
Grenada,1995,75+ years,female,51.95
Grenada,1995,15-24 years,female,0.0
Grenada,1995,25-34 years,female,0.0
Grenada,1995,35-54 years,female,0.0
Grenada,1995,5-14 years,female,0.0
Grenada,1995,55-74 years,female,0.0
Grenada,1995,15-24 years,male,0.0
Grenada,1995,25-34 years,male,0.0
Grenada,1995,35-54 years,male,0.0
Grenada,1995,5-14 years,male,0.0
Grenada,1995,55-74 years,male,0.0
Grenada,1995,75+ years,male,0.0
Grenada,1996,35-54 years,male,11.96
Grenada,1996,15-24 years,female,0.0
Grenada,1996,25-34 years,female,0.0
Grenada,1996,35-54 years,female,0.0
Grenada,1996,5-14 years,female,0.0
Grenada,1996,55-74 years,female,0.0
Grenada,1996,75+ years,female,0.0
Grenada,1996,15-24 years,male,0.0
Grenada,1996,25-34 years,male,0.0
Grenada,1996,5-14 years,male,0.0
Grenada,1996,55-74 years,male,0.0
Grenada,1996,75+ years,male,0.0
Grenada,2001,15-24 years,female,0.0
Grenada,2001,25-34 years,female,0.0
Grenada,2001,35-54 years,female,0.0
Grenada,2001,5-14 years,female,0.0
Grenada,2001,55-74 years,female,0.0
Grenada,2001,75+ years,female,0.0
Grenada,2001,15-24 years,male,0.0
Grenada,2001,25-34 years,male,0.0
Grenada,2001,35-54 years,male,0.0
Grenada,2001,5-14 years,male,0.0
Grenada,2001,55-74 years,male,0.0
Grenada,2001,75+ years,male,0.0
Grenada,2002,15-24 years,female,0.0
Grenada,2002,25-34 years,female,0.0
Grenada,2002,35-54 years,female,0.0
Grenada,2002,5-14 years,female,0.0
Grenada,2002,55-74 years,female,0.0
Grenada,2002,75+ years,female,0.0
Grenada,2002,15-24 years,male,0.0
Grenada,2002,25-34 years,male,0.0
Grenada,2002,35-54 years,male,0.0
Grenada,2002,5-14 years,male,0.0
Grenada,2002,55-74 years,male,0.0
Grenada,2002,75+ years,male,0.0
Grenada,2003,55-74 years,male,48.54
Grenada,2003,35-54 years,male,20.64
Grenada,2003,15-24 years,female,0.0
Grenada,2003,25-34 years,female,0.0
Grenada,2003,35-54 years,female,0.0
Grenada,2003,5-14 years,female,0.0
Grenada,2003,55-74 years,female,0.0
Grenada,2003,75+ years,female,0.0
Grenada,2003,15-24 years,male,0.0
Grenada,2003,25-34 years,male,0.0
Grenada,2003,5-14 years,male,0.0
Grenada,2003,75+ years,male,0.0
Grenada,2004,25-34 years,male,13.37
Grenada,2004,15-24 years,female,0.0
Grenada,2004,25-34 years,female,0.0
Grenada,2004,35-54 years,female,0.0
Grenada,2004,5-14 years,female,0.0
Grenada,2004,55-74 years,female,0.0
Grenada,2004,75+ years,female,0.0
Grenada,2004,15-24 years,male,0.0
Grenada,2004,35-54 years,male,0.0
Grenada,2004,5-14 years,male,0.0
Grenada,2004,55-74 years,male,0.0
Grenada,2004,75+ years,male,0.0
Grenada,2005,75+ years,male,75.7
Grenada,2005,55-74 years,male,48.04
Grenada,2005,25-34 years,female,14.02
Grenada,2005,25-34 years,male,13.01
Grenada,2005,35-54 years,male,10.05
Grenada,2005,15-24 years,female,0.0
Grenada,2005,35-54 years,female,0.0
Grenada,2005,5-14 years,female,0.0
Grenada,2005,55-74 years,female,0.0
Grenada,2005,75+ years,female,0.0
Grenada,2005,15-24 years,male,0.0
Grenada,2005,5-14 years,male,0.0
Grenada,2006,35-54 years,male,9.89
Grenada,2006,15-24 years,female,0.0
Grenada,2006,25-34 years,female,0.0
Grenada,2006,35-54 years,female,0.0
Grenada,2006,5-14 years,female,0.0
Grenada,2006,55-74 years,female,0.0
Grenada,2006,75+ years,female,0.0
Grenada,2006,15-24 years,male,0.0
Grenada,2006,25-34 years,male,0.0
Grenada,2006,5-14 years,male,0.0
Grenada,2006,55-74 years,male,0.0
Grenada,2006,75+ years,male,0.0
Grenada,2007,55-74 years,male,23.13
Grenada,2007,25-34 years,female,12.99
Grenada,2007,25-34 years,male,12.22
Grenada,2007,15-24 years,female,0.0
Grenada,2007,35-54 years,female,0.0
Grenada,2007,5-14 years,female,0.0
Grenada,2007,55-74 years,female,0.0
Grenada,2007,75+ years,female,0.0
Grenada,2007,15-24 years,male,0.0
Grenada,2007,35-54 years,male,0.0
Grenada,2007,5-14 years,male,0.0
Grenada,2007,75+ years,male,0.0
Grenada,2008,15-24 years,female,0.0
Grenada,2008,25-34 years,female,0.0
Grenada,2008,35-54 years,female,0.0
Grenada,2008,5-14 years,female,0.0
Grenada,2008,55-74 years,female,0.0
Grenada,2008,75+ years,female,0.0
Grenada,2008,15-24 years,male,0.0
Grenada,2008,25-34 years,male,0.0
Grenada,2008,35-54 years,male,0.0
Grenada,2008,5-14 years,male,0.0
Grenada,2008,55-74 years,male,0.0
Grenada,2008,75+ years,male,0.0
Grenada,2009,15-24 years,female,0.0
Grenada,2009,25-34 years,female,0.0
Grenada,2009,35-54 years,female,0.0
Grenada,2009,5-14 years,female,0.0
Grenada,2009,55-74 years,female,0.0
Grenada,2009,75+ years,female,0.0
Grenada,2009,15-24 years,male,0.0
Grenada,2009,25-34 years,male,0.0
Grenada,2009,35-54 years,male,0.0
Grenada,2009,5-14 years,male,0.0
Grenada,2009,55-74 years,male,0.0
Grenada,2009,75+ years,male,0.0
Grenada,2010,15-24 years,female,0.0
Grenada,2010,25-34 years,female,0.0
Grenada,2010,35-54 years,female,0.0
Grenada,2010,5-14 years,female,0.0
Grenada,2010,55-74 years,female,0.0
Grenada,2010,75+ years,female,0.0
Grenada,2010,15-24 years,male,0.0
Grenada,2010,25-34 years,male,0.0
Grenada,2010,35-54 years,male,0.0
Grenada,2010,5-14 years,male,0.0
Grenada,2010,55-74 years,male,0.0
Grenada,2010,75+ years,male,0.0
Grenada,2011,55-74 years,male,20.73
Grenada,2011,15-24 years,female,0.0
Grenada,2011,25-34 years,female,0.0
Grenada,2011,35-54 years,female,0.0
Grenada,2011,5-14 years,female,0.0
Grenada,2011,55-74 years,female,0.0
Grenada,2011,75+ years,female,0.0
Grenada,2011,15-24 years,male,0.0
Grenada,2011,25-34 years,male,0.0
Grenada,2011,35-54 years,male,0.0
Grenada,2011,5-14 years,male,0.0
Grenada,2011,75+ years,male,0.0
Grenada,2012,35-54 years,male,9.06
Grenada,2012,15-24 years,male,8.95
Grenada,2012,15-24 years,female,0.0
Grenada,2012,25-34 years,female,0.0
Grenada,2012,35-54 years,female,0.0
Grenada,2012,5-14 years,female,0.0
Grenada,2012,55-74 years,female,0.0
Grenada,2012,75+ years,female,0.0
Grenada,2012,25-34 years,male,0.0
Grenada,2012,5-14 years,male,0.0
Grenada,2012,55-74 years,male,0.0
Grenada,2012,75+ years,male,0.0
Grenada,2013,15-24 years,female,0.0
Grenada,2013,25-34 years,female,0.0
Grenada,2013,35-54 years,female,0.0
Grenada,2013,5-14 years,female,0.0
Grenada,2013,55-74 years,female,0.0
Grenada,2013,75+ years,female,0.0
Grenada,2013,15-24 years,male,0.0
Grenada,2013,25-34 years,male,0.0
Grenada,2013,35-54 years,male,0.0
Grenada,2013,5-14 years,male,0.0
Grenada,2013,55-74 years,male,0.0
Grenada,2013,75+ years,male,0.0
Grenada,2014,15-24 years,female,0.0
Grenada,2014,25-34 years,female,0.0
Grenada,2014,35-54 years,female,0.0
Grenada,2014,5-14 years,female,0.0
Grenada,2014,55-74 years,female,0.0
Grenada,2014,75+ years,female,0.0
Grenada,2014,15-24 years,male,0.0
Grenada,2014,25-34 years,male,0.0
Grenada,2014,35-54 years,male,0.0
Grenada,2014,5-14 years,male,0.0
Grenada,2014,55-74 years,male,0.0
Grenada,2014,75+ years,male,0.0
Grenada,2015,15-24 years,female,0.0
Grenada,2015,25-34 years,female,0.0
Grenada,2015,35-54 years,female,0.0
Grenada,2015,5-14 years,female,0.0
Grenada,2015,55-74 years,female,0.0
Grenada,2015,75+ years,female,0.0
Grenada,2015,15-24 years,male,0.0
Grenada,2015,25-34 years,male,0.0
Grenada,2015,35-54 years,male,0.0
Grenada,2015,5-14 years,male,0.0
Grenada,2015,55-74 years,male,0.0
Grenada,2015,75+ years,male,0.0
Grenada,2016,15-24 years,female,0.0
Grenada,2016,25-34 years,female,0.0
Grenada,2016,35-54 years,female,0.0
Grenada,2016,55-74 years,female,0.0
Grenada,2016,75+ years,female,0.0
Grenada,2016,15-24 years,male,0.0
Grenada,2016,25-34 years,male,0.0
Grenada,2016,35-54 years,male,0.0
Grenada,2016,55-74 years,male,0.0
Grenada,2016,75+ years,male,0.0
Guatemala,1986,25-34 years,male,8.8
Guatemala,1986,75+ years,male,8.23
Guatemala,1986,15-24 years,male,8.08
Guatemala,1986,55-74 years,male,6.82
Guatemala,1986,35-54 years,male,5.55
Guatemala,1986,15-24 years,female,2.11
Guatemala,1986,35-54 years,female,1.48
Guatemala,1986,25-34 years,female,1.44
Guatemala,1986,5-14 years,female,0.17
Guatemala,1986,5-14 years,male,0.16
Guatemala,1986,55-74 years,female,0.0
Guatemala,1986,75+ years,female,0.0
Guatemala,1987,75+ years,male,13.11
Guatemala,1987,25-34 years,male,11.86
Guatemala,1987,35-54 years,male,8.32
