data_id,country,year,sex,age,suicides_no,population,suicides/100k pop,generation,gdp_for_year,gdp_per_capita
23540,Spain,1985,female,5-14 years,1,3104600,0.03,Generation X,"1,80,30,24,12,231",5009.0
10027,Greece,1985,female,75+ years,15,317900,4.72,G.I. Generation,"47,82,08,50,975",5156.0
2892,Barbados,1985,male,25-34 years,1,22000,4.55,Boomers,"1,41,75,75,550",6137.0
2891,Barbados,1985,female,25-34 years,2,22000,9.09,Boomers,"1,41,75,75,550",6137.0
2890,Barbados,1985,male,55-74 years,3,13000,23.08,G.I. Generation,"1,41,75,75,550",6137.0
2889,Barbados,1985,male,75+ years,1,4000,25.0,G.I. Generation,"1,41,75,75,550",6137.0
2639,Bahrain,1985,female,35-54 years,1,26900,3.72,Silent,"3,65,18,61,702",9980.0
2638,Bahrain,1985,male,35-54 years,3,49700,6.04,Silent,"3,65,18,61,702",9980.0
2637,Bahrain,1985,male,25-34 years,7,67600,10.36,Boomers,"3,65,18,61,702",9980.0
23901,Sri Lanka,1985,male,75+ years,144,115000,125.22,G.I. Generation,"5,97,84,60,972",431.0
23902,Sri Lanka,1985,male,15-24 years,1432,1673000,85.59,Generation X,"5,97,84,60,972",431.0
23903,Sri Lanka,1985,male,25-34 years,1024,1288000,79.5,Boomers,"5,97,84,60,972",431.0
23904,Sri Lanka,1985,male,55-74 years,443,680000,65.15,G.I. Generation,"5,97,84,60,972",431.0
23905,Sri Lanka,1985,female,15-24 years,943,1652000,57.08,Generation X,"5,97,84,60,972",431.0
23906,Sri Lanka,1985,male,35-54 years,824,1469000,56.09,Silent,"5,97,84,60,972",431.0
23907,Sri Lanka,1985,female,25-34 years,426,1268000,33.6,Boomers,"5,97,84,60,972",431.0
12800,Italy,1985,female,5-14 years,5,3898700,0.13,Generation X,"4,50,72,58,16,043",8329.0
12799,Italy,1985,male,5-14 years,10,4101400,0.24,Generation X,"4,50,72,58,16,043",8329.0
12798,Italy,1985,female,15-24 years,60,4613300,1.3,Generation X,"4,50,72,58,16,043",8329.0
12797,Italy,1985,female,25-34 years,106,3946700,2.69,Boomers,"4,50,72,58,16,043",8329.0
12796,Italy,1985,female,35-54 years,382,7478700,5.11,Silent,"4,50,72,58,16,043",8329.0
12795,Italy,1985,male,15-24 years,249,4770000,5.22,Generation X,"4,50,72,58,16,043",8329.0
12794,Italy,1985,male,25-34 years,361,3973800,9.08,Boomers,"4,50,72,58,16,043",8329.0
12793,Italy,1985,female,55-74 years,596,6003500,9.93,G.I. Generation,"4,50,72,58,16,043",8329.0
12792,Italy,1985,female,75+ years,239,1961500,12.18,G.I. Generation,"4,50,72,58,16,043",8329.0
23537,Spain,1985,female,25-34 years,59,2677200,2.2,Boomers,"1,80,30,24,12,231",5009.0
23536,Spain,1985,female,35-54 years,174,4544800,3.83,Silent,"1,80,30,24,12,231",5009.0
23535,Spain,1985,male,15-24 years,176,3330600,5.28,Generation X,"1,80,30,24,12,231",5009.0
23534,Spain,1985,female,55-74 years,277,3683300,7.52,G.I. Generation,"1,80,30,24,12,231",5009.0
3452,Belgium,1985,female,5-14 years,1,615800,0.16,Generation X,"86,73,00,38,793",9356.0
3451,Belgium,1985,male,5-14 years,12,644100,1.86,Generation X,"86,73,00,38,793",9356.0
3450,Belgium,1985,female,15-24 years,33,744100,4.43,Generation X,"86,73,00,38,793",9356.0
3449,Belgium,1985,female,25-34 years,78,744000,10.48,Boomers,"86,73,00,38,793",9356.0
3448,Belgium,1985,male,15-24 years,109,775300,14.06,Generation X,"86,73,00,38,793",9356.0
3447,Belgium,1985,female,35-54 years,252,1216200,20.72,Silent,"86,73,00,38,793",9356.0
3446,Belgium,1985,female,55-74 years,276,1029700,26.8,G.I. Generation,"86,73,00,38,793",9356.0
3445,Belgium,1985,female,75+ years,119,409900,29.03,G.I. Generation,"86,73,00,38,793",9356.0
3444,Belgium,1985,male,25-34 years,245,775300,31.6,Boomers,"86,73,00,38,793",9356.0
3443,Belgium,1985,male,35-54 years,493,1228000,40.15,Silent,"86,73,00,38,793",9356.0
3442,Belgium,1985,male,55-74 years,449,876400,51.23,G.I. Generation,"86,73,00,38,793",9356.0
3441,Belgium,1985,male,75+ years,214,210800,101.52,G.I. Generation,"86,73,00,38,793",9356.0
27232,Uruguay,1985,male,5-14 years,1,271000,0.37,Generation X,"4,73,20,17,873",1729.0
12791,Italy,1985,male,35-54 years,902,7267900,12.41,Silent,"4,50,72,58,16,043",8329.0
27231,Uruguay,1985,female,5-14 years,2,263100,0.76,Generation X,"4,73,20,17,873",1729.0
27229,Uruguay,1985,female,15-24 years,5,240000,2.08,Generation X,"4,73,20,17,873",1729.0
27228,Uruguay,1985,female,35-54 years,16,347300,4.61,Silent,"4,73,20,17,873",1729.0
27227,Uruguay,1985,female,75+ years,4,72800,5.49,G.I. Generation,"4,73,20,17,873",1729.0
10395,Grenada,1985,male,55-74 years,1,3987,25.08,G.I. Generation,"16,77,28,444",1965.0
26480,United Kingdom,1985,male,25-34 years,620,3969689,15.62,Boomers,"4,89,28,51,64,271",9231.0
26479,United Kingdom,1985,male,35-54 years,1208,6899879,17.51,Silent,"4,89,28,51,64,271",9231.0
26478,United Kingdom,1985,male,55-74 years,915,5170113,17.7,G.I. Generation,"4,89,28,51,64,271",9231.0
26477,United Kingdom,1985,male,75+ years,264,1202838,21.95,G.I. Generation,"4,89,28,51,64,271",9231.0
23529,Spain,1985,male,75+ years,305,691500,44.11,G.I. Generation,"1,80,30,24,12,231",5009.0
23530,Spain,1985,male,55-74 years,624,3115900,20.03,G.I. Generation,"1,80,30,24,12,231",5009.0
23531,Spain,1985,female,75+ years,131,1174800,11.15,G.I. Generation,"1,80,30,24,12,231",5009.0
23532,Spain,1985,male,35-54 years,497,4471200,11.12,Silent,"1,80,30,24,12,231",5009.0
23533,Spain,1985,male,25-34 years,219,2712700,8.07,Boomers,"1,80,30,24,12,231",5009.0
27230,Uruguay,1985,female,25-34 years,3,203000,1.48,Boomers,"4,73,20,17,873",1729.0
12790,Italy,1985,male,55-74 years,1307,4991500,26.18,G.I. Generation,"4,50,72,58,16,043",8329.0
12789,Italy,1985,male,75+ years,542,1107700,48.93,G.I. Generation,"4,50,72,58,16,043",8329.0
27226,Uruguay,1985,male,15-24 years,16,247000,6.48,Generation X,"4,73,20,17,873",1729.0
2361,Bahamas,1985,male,35-54 years,1,21000,4.76,Silent,"2,32,06,99,900",11393.0
24033,Suriname,1985,male,35-54 years,20,20500,97.56,Silent,"87,32,50,000",2706.0
12067,Ireland,1985,male,5-14 years,1,360200,0.28,Generation X,"21,29,54,86,383",6638.0
12066,Ireland,1985,female,15-24 years,3,303600,0.99,Generation X,"21,29,54,86,383",6638.0
12065,Ireland,1985,female,75+ years,1,85900,1.16,G.I. Generation,"21,29,54,86,383",6638.0
12064,Ireland,1985,female,25-34 years,11,248300,4.43,Boomers,"21,29,54,86,383",6638.0
12063,Ireland,1985,female,35-54 years,24,353200,6.8,Silent,"21,29,54,86,383",6638.0
12062,Ireland,1985,male,75+ years,4,56000,7.14,G.I. Generation,"21,29,54,86,383",6638.0
12061,Ireland,1985,female,55-74 years,21,274200,7.66,G.I. Generation,"21,29,54,86,383",6638.0
12060,Ireland,1985,male,35-54 years,51,367300,13.89,Silent,"21,29,54,86,383",6638.0
12059,Ireland,1985,male,15-24 years,48,314400,15.27,Generation X,"21,29,54,86,383",6638.0
12058,Ireland,1985,male,25-34 years,47,251000,18.73,Boomers,"21,29,54,86,383",6638.0
12057,Ireland,1985,male,55-74 years,65,251800,25.81,G.I. Generation,"21,29,54,86,383",6638.0
23912,Sri Lanka,1985,female,5-14 years,55,1768000,3.11,Generation X,"5,97,84,60,972",431.0
24034,Suriname,1985,male,75+ years,2,2200,90.91,G.I. Generation,"87,32,50,000",2706.0
24036,Suriname,1985,male,55-74 years,6,11700,51.28,G.I. Generation,"87,32,50,000",2706.0
24037,Suriname,1985,female,75+ years,2,4200,47.62,G.I. Generation,"87,32,50,000",2706.0
24038,Suriname,1985,female,55-74 years,5,15000,33.33,G.I. Generation,"87,32,50,000",2706.0
24039,Suriname,1985,male,15-24 years,17,53700,31.66,Generation X,"87,32,50,000",2706.0
24040,Suriname,1985,female,35-54 years,7,22600,30.97,Silent,"87,32,50,000",2706.0
24041,Suriname,1985,female,15-24 years,7,51400,13.62,Generation X,"87,32,50,000",2706.0
24042,Suriname,1985,male,5-14 years,2,54600,3.66,Generation X,"87,32,50,000",2706.0
24043,Suriname,1985,female,5-14 years,1,52400,1.91,Generation X,"87,32,50,000",2706.0
11681,Iceland,1985,female,35-54 years,3,25000,12.0,Silent,"2,93,98,45,038",13357.0
11680,Iceland,1985,male,75+ years,1,4500,22.22,G.I. Generation,"2,93,98,45,038",13357.0
11679,Iceland,1985,female,55-74 years,4,17500,22.86,G.I. Generation,"2,93,98,45,038",13357.0
11678,Iceland,1985,male,25-34 years,5,20500,24.39,Boomers,"2,93,98,45,038",13357.0
11677,Iceland,1985,male,35-54 years,7,25800,27.13,Silent,"2,93,98,45,038",13357.0
24035,Suriname,1985,male,25-34 years,11,16100,68.32,Boomers,"87,32,50,000",2706.0
13161,Jamaica,1985,male,75+ years,1,29000,3.45,G.I. Generation,"2,10,02,23,150",1032.0
23911,Sri Lanka,1985,male,5-14 years,71,1836000,3.87,Generation X,"5,97,84,60,972",431.0
23909,Sri Lanka,1985,female,35-54 years,203,1402000,14.48,Silent,"5,97,84,60,972",431.0
27225,Uruguay,1985,female,55-74 years,21,270100,7.77,G.I. Generation,"4,73,20,17,873",1729.0
27224,Uruguay,1985,male,25-34 years,30,204000,14.71,Boomers,"4,73,20,17,873",1729.0
27223,Uruguay,1985,male,35-54 years,67,336400,19.92,Silent,"4,73,20,17,873",1729.0
27222,Uruguay,1985,male,55-74 years,85,235800,36.05,G.I. Generation,"4,73,20,17,873",1729.0
27221,Uruguay,1985,male,75+ years,37,46900,78.89,G.I. Generation,"4,73,20,17,873",1729.0
1787,Austria,1985,male,75+ years,152,156535,97.1,G.I. Generation,"69,38,67,74,475",9759.0
1788,Austria,1985,male,55-74 years,355,584253,60.76,G.I. Generation,"69,38,67,74,475",9759.0
1789,Austria,1985,male,35-54 years,515,940526,54.76,Silent,"69,38,67,74,475",9759.0
1790,Austria,1985,male,25-34 years,232,548783,42.28,Boomers,"69,38,67,74,475",9759.0
1791,Austria,1985,female,75+ years,110,339223,32.43,G.I. Generation,"69,38,67,74,475",9759.0
1792,Austria,1985,male,15-24 years,207,653728,31.66,Generation X,"69,38,67,74,475",9759.0
1793,Austria,1985,female,55-74 years,220,842978,26.1,G.I. Generation,"69,38,67,74,475",9759.0
1794,Austria,1985,female,35-54 years,186,936799,19.85,Silent,"69,38,67,74,475",9759.0
23910,Sri Lanka,1985,female,55-74 years,80,600000,13.33,G.I. Generation,"5,97,84,60,972",431.0
1795,Austria,1985,female,25-34 years,56,544765,10.28,Boomers,"69,38,67,74,475",9759.0
1797,Austria,1985,male,5-14 years,6,475074,1.26,Generation X,"69,38,67,74,475",9759.0
1798,Austria,1985,female,5-14 years,2,453859,0.44,Generation X,"69,38,67,74,475",9759.0
12426,Israel,1985,female,15-24 years,7,346200,2.02,Generation X,"27,49,35,91,484",7325.0
12425,Israel,1985,female,25-34 years,11,324700,3.39,Boomers,"27,49,35,91,484",7325.0
12424,Israel,1985,female,35-54 years,19,412800,4.6,Silent,"27,49,35,91,484",7325.0
12423,Israel,1985,male,15-24 years,19,368300,5.16,Generation X,"27,49,35,91,484",7325.0
12422,Israel,1985,male,25-34 years,27,324000,8.33,Boomers,"27,49,35,91,484",7325.0
12421,Israel,1985,female,55-74 years,28,290900,9.63,G.I. Generation,"27,49,35,91,484",7325.0
12420,Israel,1985,male,35-54 years,41,396400,10.34,Silent,"27,49,35,91,484",7325.0
12419,Israel,1985,female,75+ years,10,75500,13.25,G.I. Generation,"27,49,35,91,484",7325.0
12418,Israel,1985,male,55-74 years,48,249100,19.27,G.I. Generation,"27,49,35,91,484",7325.0
12417,Israel,1985,male,75+ years,24,66600,36.04,G.I. Generation,"27,49,35,91,484",7325.0
23908,Sri Lanka,1985,female,75+ years,23,106000,21.7,G.I. Generation,"5,97,84,60,972",431.0
1796,Austria,1985,female,15-24 years,50,633592,7.89,Generation X,"69,38,67,74,475",9759.0
13162,Jamaica,1985,female,75+ years,1,38000,2.63,G.I. Generation,"2,10,02,23,150",1032.0
19357,Portugal,1985,male,75+ years,89,160554,55.43,G.I. Generation,"27,11,84,76,174",2912.0
13164,Jamaica,1985,male,25-34 years,1,156000,0.64,Boomers,"2,10,02,23,150",1032.0
13374,Japan,1985,female,15-24 years,491,8366600,5.87,Generation X,"13,98,89,27,44,821",12401.0
13373,Japan,1985,female,25-34 years,817,8321600,9.82,Boomers,"13,98,89,27,44,821",12401.0
13372,Japan,1985,male,15-24 years,1139,8728500,13.05,Generation X,"13,98,89,27,44,821",12401.0
13371,Japan,1985,female,35-54 years,2582,17953700,14.38,Silent,"13,98,89,27,44,821",12401.0
24990,Thailand,1985,male,5-14 years,29,6292413,0.46,Generation X,"38,90,06,92,712",840.0
589,Argentina,1985,male,75+ years,202,363000,55.65,G.I. Generation,"88,41,66,68,900",3264.0
13375,Japan,1985,male,5-14 years,59,9423300,0.63,Generation X,"13,98,89,27,44,821",12401.0
590,Argentina,1985,male,55-74 years,485,1997000,24.29,G.I. Generation,"88,41,66,68,900",3264.0
592,Argentina,1985,female,55-74 years,210,2304000,9.11,G.I. Generation,"88,41,66,68,900",3264.0
593,Argentina,1985,male,25-34 years,177,2234200,7.92,Boomers,"88,41,66,68,900",3264.0
594,Argentina,1985,female,75+ years,41,537000,7.64,G.I. Generation,"88,41,66,68,900",3264.0
595,Argentina,1985,male,15-24 years,156,2415200,6.46,Generation X,"88,41,66,68,900",3264.0
596,Argentina,1985,female,35-54 years,142,3355300,4.23,Silent,"88,41,66,68,900",3264.0
597,Argentina,1985,female,25-34 years,65,2185200,2.97,Boomers,"88,41,66,68,900",3264.0
591,Argentina,1985,male,35-54 years,414,3346300,12.37,Silent,"88,41,66,68,900",3264.0
13376,Japan,1985,female,5-14 years,26,9041200,0.29,Generation X,"13,98,89,27,44,821",12401.0
10031,Greece,1985,female,35-54 years,35,1326900,2.64,Silent,"47,82,08,50,975",5156.0
10032,Greece,1985,female,15-24 years,13,720500,1.8,Generation X,"47,82,08,50,975",5156.0
26488,United Kingdom,1985,female,5-14 years,2,3542919,0.06,Generation X,"4,89,28,51,64,271",9231.0
26487,United Kingdom,1985,male,5-14 years,3,3740694,0.08,Generation X,"4,89,28,51,64,271",9231.0
26486,United Kingdom,1985,female,15-24 years,86,4549121,1.89,Generation X,"4,89,28,51,64,271",9231.0
24979,Thailand,1985,male,25-34 years,453,4104134,11.04,Boomers,"38,90,06,92,712",840.0
24980,Thailand,1985,male,55-74 years,211,1912525,11.03,G.I. Generation,"38,90,06,92,712",840.0
24981,Thailand,1985,female,15-24 years,593,5558670,10.67,Generation X,"38,90,06,92,712",840.0
24982,Thailand,1985,male,15-24 years,573,5671609,10.1,Generation X,"38,90,06,92,712",840.0
24983,Thailand,1985,male,75+ years,28,289378,9.68,G.I. Generation,"38,90,06,92,712",840.0
24984,Thailand,1985,male,35-54 years,448,4748330,9.43,Silent,"38,90,06,92,712",840.0
24985,Thailand,1985,female,25-34 years,254,4232095,6.0,Boomers,"38,90,06,92,712",840.0
24986,Thailand,1985,female,35-54 years,236,4923818,4.79,Silent,"38,90,06,92,712",840.0
24987,Thailand,1985,female,55-74 years,94,2055721,4.57,G.I. Generation,"38,90,06,92,712",840.0
24988,Thailand,1985,female,75+ years,17,424010,4.01,G.I. Generation,"38,90,06,92,712",840.0
24989,Thailand,1985,female,5-14 years,46,6090740,0.76,Generation X,"38,90,06,92,712",840.0
26481,United Kingdom,1985,female,55-74 years,678,6002096,11.3,G.I. Generation,"4,89,28,51,64,271",9231.0
599,Argentina,1985,male,5-14 years,16,3044200,0.53,Generation X,"88,41,66,68,900",3264.0
600,Argentina,1985,female,5-14 years,11,2955200,0.37,Generation X,"88,41,66,68,900",3264.0
598,Argentina,1985,female,15-24 years,69,2354200,2.93,Generation X,"88,41,66,68,900",3264.0
26482,United Kingdom,1985,female,75+ years,237,2418692,9.8,G.I. Generation,"4,89,28,51,64,271",9231.0
26483,United Kingdom,1985,male,15-24 years,411,4731293,8.69,Generation X,"4,89,28,51,64,271",9231.0
26484,United Kingdom,1985,female,35-54 years,505,6879295,7.34,Silent,"4,89,28,51,64,271",9231.0
26485,United Kingdom,1985,female,25-34 years,176,3899906,4.51,Boomers,"4,89,28,51,64,271",9231.0
13166,Jamaica,1985,female,35-54 years,1,176000,0.57,Silent,"2,10,02,23,150",1032.0
13163,Jamaica,1985,male,15-24 years,3,259000,1.16,Generation X,"2,10,02,23,150",1032.0
13365,Japan,1985,male,75+ years,1340,1791000,74.82,G.I. Generation,"13,98,89,27,44,821",12401.0
13367,Japan,1985,male,55-74 years,3763,8996900,41.83,G.I. Generation,"13,98,89,27,44,821",12401.0
13368,Japan,1985,male,35-54 years,6962,17833300,39.04,Silent,"13,98,89,27,44,821",12401.0
13369,Japan,1985,male,25-34 years,1982,8465800,23.41,Boomers,"13,98,89,27,44,821",12401.0
13370,Japan,1985,female,55-74 years,2543,11024900,23.07,G.I. Generation,"13,98,89,27,44,821",12401.0
13366,Japan,1985,female,75+ years,1553,2862400,54.26,G.I. Generation,"13,98,89,27,44,821",12401.0
13165,Jamaica,1985,male,35-54 years,1,169000,0.59,Silent,"2,10,02,23,150",1032.0
10029,Greece,1985,male,15-24 years,35,775900,4.51,Generation X,"47,82,08,50,975",5156.0
10030,Greece,1985,female,25-34 years,18,679100,2.65,Boomers,"47,82,08,50,975",5156.0
19698,Puerto Rico,1986,male,15-24 years,18,343800,5.24,Generation X,"22,00,93,00,000",7002.0
1807,Austria,1986,female,25-34 years,80,558561,14.32,Boomers,"99,03,61,65,210",13911.0
1806,Austria,1986,female,35-54 years,182,941348,19.33,Silent,"99,03,61,65,210",13911.0
1805,Austria,1986,female,55-74 years,195,835145,23.35,G.I. Generation,"99,03,61,65,210",13911.0
1804,Austria,1986,male,15-24 years,199,645787,30.82,Generation X,"99,03,61,65,210",13911.0
19699,Puerto Rico,1986,female,35-54 years,16,392500,4.08,Silent,"22,00,93,00,000",7002.0
19693,Puerto Rico,1986,male,75+ years,35,49800,70.28,G.I. Generation,"22,00,93,00,000",7002.0
19701,Puerto Rico,1986,female,25-34 years,8,271700,2.94,Boomers,"22,00,93,00,000",7002.0
19700,Puerto Rico,1986,female,55-74 years,7,225300,3.11,G.I. Generation,"22,00,93,00,000",7002.0
19695,Puerto Rico,1986,male,35-54 years,94,342800,27.42,Silent,"22,00,93,00,000",7002.0
1803,Austria,1986,female,75+ years,110,345431,31.84,G.I. Generation,"99,03,61,65,210",13911.0
24997,Thailand,1986,female,25-34 years,229,4396441,5.21,Boomers,"43,09,67,46,122",911.0
19696,Puerto Rico,1986,male,25-34 years,60,241300,24.87,Boomers,"22,00,93,00,000",7002.0
19697,Puerto Rico,1986,female,75+ years,4,58800,6.8,G.I. Generation,"22,00,93,00,000",7002.0
19694,Puerto Rico,1986,male,55-74 years,64,198000,32.32,G.I. Generation,"22,00,93,00,000",7002.0
24998,Thailand,1986,female,35-54 years,204,5141949,3.97,Silent,"43,09,67,46,122",911.0
5656,Colombia,1986,female,55-74 years,13,1175000,1.11,G.I. Generation,"34,94,24,89,684",1366.0
25000,Thailand,1986,female,75+ years,8,443980,1.8,G.I. Generation,"43,09,67,46,122",911.0
5657,Colombia,1986,female,35-54 years,26,2454600,1.06,Silent,"34,94,24,89,684",1366.0
5658,Colombia,1986,female,5-14 years,10,3431600,0.29,Generation X,"34,94,24,89,684",1366.0
5659,Colombia,1986,male,5-14 years,10,3517300,0.28,Generation X,"34,94,24,89,684",1366.0
19703,Puerto Rico,1986,male,5-14 years,1,345800,0.29,Generation X,"22,00,93,00,000",7002.0
5654,Colombia,1986,female,15-24 years,121,3207600,3.77,Generation X,"34,94,24,89,684",1366.0
5653,Colombia,1986,male,35-54 years,187,2503200,7.47,Silent,"34,94,24,89,684",1366.0
26489,United Kingdom,1986,male,75+ years,280,1227718,22.81,G.I. Generation,"6,01,45,26,53,181",11323.0
5652,Colombia,1986,male,55-74 years,81,1036800,7.81,G.I. Generation,"34,94,24,89,684",1366.0
24999,Thailand,1986,female,55-74 years,66,2156904,3.06,G.I. Generation,"43,09,67,46,122",911.0
5651,Colombia,1986,male,25-34 years,189,2373200,7.96,Boomers,"34,94,24,89,684",1366.0
19702,Puerto Rico,1986,female,15-24 years,3,339700,0.88,Generation X,"22,00,93,00,000",7002.0
5649,Colombia,1986,male,75+ years,13,126000,10.32,G.I. Generation,"34,94,24,89,684",1366.0
1810,Austria,1986,female,5-14 years,1,445322,0.22,Generation X,"99,03,61,65,210",13911.0
1809,Austria,1986,male,5-14 years,5,466847,1.07,Generation X,"99,03,61,65,210",13911.0
1808,Austria,1986,female,15-24 years,60,625356,9.59,Generation X,"99,03,61,65,210",13911.0
5655,Colombia,1986,female,25-34 years,48,2324500,2.06,Boomers,"34,94,24,89,684",1366.0
25002,Thailand,1986,female,5-14 years,32,6037639,0.53,Generation X,"43,09,67,46,122",911.0
25001,Thailand,1986,male,5-14 years,39,6233965,0.63,Generation X,"43,09,67,46,122",911.0
5650,Colombia,1986,male,15-24 years,260,3258100,7.98,Generation X,"34,94,24,89,684",1366.0
26490,United Kingdom,1986,male,55-74 years,892,5159651,17.29,G.I. Generation,"6,01,45,26,53,181",11323.0
23921,Sri Lanka,1986,female,35-54 years,193,1425200,13.54,Silent,"6,40,52,10,564",454.0
23914,Sri Lanka,1986,male,25-34 years,1045,1310300,79.75,Boomers,"6,40,52,10,564",454.0
19380,Portugal,1986,female,5-14 years,3,800747,0.37,Generation X,"38,74,97,15,722",4145.0
19379,Portugal,1986,male,5-14 years,6,833510,0.72,Generation X,"38,74,97,15,722",4145.0
19378,Portugal,1986,female,15-24 years,31,825030,3.76,Generation X,"38,74,97,15,722",4145.0
19377,Portugal,1986,female,25-34 years,32,723861,4.42,Boomers,"38,74,97,15,722",4145.0
19376,Portugal,1986,female,35-54 years,74,1221937,6.06,Silent,"38,74,97,15,722",4145.0
22416,Singapore,1986,male,35-54 years,54,304500,17.73,Silent,"18,56,92,92,305",7805.0
22417,Singapore,1986,male,25-34 years,46,288100,15.97,Boomers,"18,56,92,92,305",7805.0
22418,Singapore,1986,female,55-74 years,20,128500,15.56,G.I. Generation,"18,56,92,92,305",7805.0
